1000022,262380,1
1000022,262685,0.999
1000041,16207,0.06
1000041,212869,1.234
1000041,233577,1.399
1000041,235731,0.029
1000041,237803,0.257
1000041,242584,0.025
1000041,242825,0.319
1000041,247884,0.477
1000041,250058,0.331
1000041,252204,0.304
1000041,255724,0.532
1000041,257405,0.855
1000041,257813,0.15
1000041,258817,0.092
1000041,260153,1
1000041,261080,0.78
1000041,262211,0.299
1000041,263578,1
1000051,2108,0.025
1000051,3229,0.378
1000051,5843,0.087
1000051,16557,3.048
1000051,190976,5.41
1000051,203355,1.131
1000051,203913,0.512
1000051,212859,1.04
1000051,213494,0.123
1000051,213495,1
1000051,216925,0.087
1000051,217138,0.478
1000051,218202,0.492
1000051,218795,1
1000051,221378,0.32
1000051,222885,0.528
1000051,227542,1.874
1000051,230543,0.101
1000051,230653,0.069
1000051,231438,0.786
1000051,231944,0.786
1000051,232404,0.389
1000051,233781,0.923
1000051,235213,0.064
1000051,236231,0.966
1000051,237151,0.149
1000051,239176,0.623
1000051,239463,2.322
1000051,242812,0.078
1000051,243551,0.306
1000051,243943,1.014
1000051,246023,0.467
1000051,247758,1
1000051,249020,1.96
1000051,250609,0.187
1000051,252706,1.383
1000051,252769,0.032
1000051,254563,1.269
1000051,254799,1
1000051,255111,0.086
1000051,255405,1
1000051,255424,0.019
1000051,255588,0.58
1000051,256465,0.914
1000051,257753,0.223
1000051,257779,1
1000051,257803,0.048
1000051,258244,0.165
1000051,258626,0.236
1000051,258680,0.219
1000051,258817,1.944
1000051,259648,0.294
1000051,259801,0.915
1000051,259990,0.282
1000051,260015,0.198
1000051,260152,0.982
1000051,260153,1.563
1000051,260332,0.861
1000051,261243,0.06
1000051,261473,0.839
1000753,354,2
1000753,1909,2.922
1000753,3636,0.996
1000753,4007,1.707
1000753,5637,0.202
1000753,17207,0.213
1000753,191804,0.22
1000753,194822,0.057
1000753,198980,0.067
1000753,207195,0.306
1000753,209722,1.199
1000753,215603,1.068
1000753,218892,0.255
1000753,232010,1.1
1000753,232357,2.904
1000753,232404,0.02
1000753,234672,1.137
1000753,236535,1.74
1000753,238474,2.655
1000753,239659,1
1000753,242228,0.168
1000753,242590,1
1000753,242825,0.745
1000753,243032,0.505
1000753,246893,0.01
1000753,248164,0.06
1000753,249668,0.434
1000753,249743,0.194
1000753,250394,0.533
1000753,251727,0.647
1000753,252013,0.956
1000753,253776,1.776
1000753,254931,0.06
1000753,255588,1
1000753,256173,0.286
1000753,257061,1
1000753,257792,0.025
1000753,258537,1.297
1000753,258562,1
1000753,258683,0.741
1000753,259178,0.029
1000753,259535,0.223
1000753,259801,0.805
1000753,260255,0.124
1000753,262903,0.922
1002115,1948,0.535
1002115,222885,0.047
1002115,230543,1
1002115,232829,0.095
1002115,238984,0.261
1002115,258817,0.173
1002115,263286,0.076
1002115,263535,0.903
1002126,71,0.632
1002126,1126,0.933
1002126,1501,1.949
1002126,1521,1.579
1002126,2056,0.999
1002126,2636,0.836
1002126,2648,0.202
1002126,2937,0.084
1002126,3213,0.991
1002126,3472,0.128
1002126,3671,1
1002126,3686,1
1002126,4376,1
1002126,4609,1
1002126,5412,0.632
1002126,6775,0.222
1002126,14993,1
1002126,16207,0.058
1002126,16423,0.473
1002126,16441,1.101
1002126,191804,0.097
1002126,193590,0.701
1002126,198002,0.335
1002126,201801,0.598
1002126,203355,1.204
1002126,204097,0.439
1002126,210845,1
1002126,211032,1.015
1002126,211742,0.177
1002126,212167,0.578
1002126,212589,0.035
1002126,212859,0.054
1002126,212930,1
1002126,213491,1.126
1002126,213492,0.066
1002126,213493,1.675
1002126,213494,2
1002126,213495,1.543
1002126,213659,0.459
1002126,213826,1
1002126,217824,0.305
1002126,218201,1
1002126,218202,0.906
1002126,218843,0.12
1002126,220842,1
1002126,221021,0.026
1002126,221378,2.064
1002126,222885,2.527
1002126,223021,0.203
1002126,223272,0.173
1002126,227880,1.832
1002126,228368,0.999
1002126,228718,1
1002126,228808,1
1002126,229769,0.367
1002126,230543,2.172
1002126,231438,0.268
1002126,232122,0.167
1002126,232404,1
1002126,232829,1.999
1002126,235213,0.254
1002126,235750,0.073
1002126,236295,1.801
1002126,237832,0.136
1002126,238119,0.175
1002126,238469,2.319
1002126,238643,0.999
1002126,239463,1
1002126,239793,0.142
1002126,240155,0.999
1002126,242453,0.996
1002126,242590,0.781
1002126,242651,1.997
1002126,242741,1.584
1002126,242812,0.087
1002126,242825,0.996
1002126,242881,0.995
1002126,243943,0.46
1002126,244450,0.179
1002126,244692,1
1002126,244698,3.752
1002126,246605,1.753
1002126,247639,0.261
1002126,247718,1
1002126,247779,0.185
1002126,247780,0.148
1002126,247781,0.12
1002126,247991,0.059
1002126,248164,0.158
1002126,248272,0.113
1002126,248403,0.999
1002126,249020,2.585
1002126,249163,0.269
1002126,249292,2.026
1002126,249293,0.125
1002126,249335,0.088
1002126,249381,1
1002126,250058,1
1002126,250123,2
1002126,250394,0.353
1002126,250609,1.609
1002126,251721,0.948
1002126,252204,0.14
1002126,252395,0.376
1002126,252616,1
1002126,252706,1.585
1002126,252993,0.999
1002126,253108,1
1002126,253175,1.582
1002126,253771,0.118
1002126,253851,0.084
1002126,254563,2
1002126,254940,1
1002126,255064,0.398
1002126,255235,1
1002126,255424,0.143
1002126,255435,0.999
1002126,255481,1.197
1002126,255724,1.139
1002126,255884,1
1002126,255914,1.5
1002126,255935,0.282
1002126,255970,0.201
1002126,256090,0.999
1002126,256110,0.668
1002126,256205,0.932
1002126,256740,0.546
1002126,256783,1
1002126,256976,1
1002126,257226,0.077
1002126,257732,0.177
1002126,257778,0.733
1002126,257813,3.459
1002126,257850,1.584
1002126,258062,0.767
1002126,258064,0.176
1002126,258083,0.506
1002126,258244,0.205
1002126,258567,0.075
1002126,258626,1.433
1002126,258797,0.047
1002126,258817,3.317
1002126,258818,0.818
1002126,258938,0.2
1002126,259130,0.029
1002126,259155,0.696
1002126,259176,0.197
1002126,259178,1
1002126,259281,0.553
1002126,259521,0.184
1002126,259608,1.337
1002126,259622,0.337
1002126,259715,1
1002126,259766,0.296
1002126,259826,1.584
1002126,259978,0.887
1002126,259990,1.206
1002126,260015,1.291
1002126,260033,1.32
1002126,260131,0.842
1002126,260152,1.378
1002126,260153,2.794
1002126,260176,0.232
1002126,260219,0.175
1002126,260288,2.322
1002126,260290,0.059
1002126,260291,0.029
1002126,260332,1
1002126,260334,0.814
1002126,260366,1
1002126,260367,0.074
1002126,260377,0.557
1002126,260401,0.646
1002126,260408,0.763
1002126,260730,2.058
1002126,260769,1
1002126,260783,0.057
1002126,261054,0.055
1002126,261120,0.053
1002126,261138,0.215
1002126,261243,1.123
1002126,261283,0.425
1002126,261292,0.472
1002126,261293,1
1002126,261318,0.961
1002126,261324,0.062
1002126,261326,0.984
1002126,261335,0.469
1002126,261383,0.23
1002126,261506,1.926
1002126,261594,0.273
1002126,261613,0.105
1002126,261671,0.308
1002126,261690,1.02
1002126,261809,0.142
1002126,261828,0.275
1002126,261848,1
1002126,261849,0.124
1002126,261850,1
1002126,261856,0.519
1002126,261920,0.069
1002126,261938,0.313
1002126,262028,0.065
1002126,262074,0.552
1002126,262276,0.998
1002126,262373,0.999
1002126,263904,0.194
1007106,697,0.322
1007106,883,0.959
1007106,2663,0.103
1007106,203355,0.479
1007106,209722,0.661
1007106,217824,0.355
1007106,222885,1.608
1007106,227542,0.873
1007106,232161,0.997
1007106,232357,2.581
1007106,233577,0.992
1007106,244944,0.996
1007106,249020,1.759
1007106,249292,0.028
1007106,250666,1
1007106,251394,4.788
1007106,253495,6.048
1007106,253862,1
1007106,256923,2.37
1007106,257429,0.102
1007106,257499,1.999
1007106,257803,2.577
1007106,257813,1.514
1007106,258626,0.241
1007106,258817,2.563
1007106,259521,1.108
1007106,259608,1.659
1007106,259766,1.521
1007106,260020,0.666
1007106,260153,0.963
1007106,260332,1.556
1007106,260334,0.99
1007106,261080,1.19
1007106,261243,0.682
1013031,4609,3.387
1013031,201108,1.634
1013031,236623,3.577
1013031,237151,1.981
1013031,239463,1.883
1013031,259130,2.253
1013153,513,0.216
1013153,791,1.444
1013153,2656,0.239
1013153,5885,1.34
1013153,203355,1.673
1013153,212859,1.05
1013153,222885,0.057
1013153,232767,0.035
1013153,236535,1.581
1013153,239176,0.985
1013153,240155,1.585
1013153,247540,0.138
1013153,249020,0.196
1013153,250575,0.086
1013153,252204,0.235
1013153,254755,0.092
1013520,487,4.377
1013520,5960,0.137
1013520,15000,1.648
1013520,203355,3.17
1013520,203901,0.019
1013520,207933,2.624
1013520,222885,1
1013520,233824,1.172
1013520,236535,1.024
1013520,238346,4.585
1013520,238724,0.486
1013520,244763,4.584
1013520,245351,0.993
1013520,249020,2.322
1013520,254709,4
1013520,257813,3.816
1013520,258817,2.52
1013520,259652,0.263
1013671,2108,2.036
1013671,2854,1.585
1013671,15697,2.992
1013671,16272,1
1013671,16480,3.907
1013671,17194,1
1013671,191290,0.34
1013671,209366,2.585
1013671,214724,1.93
1013671,232357,2.322
1013671,233577,1.585
1013671,235726,0.987
1013671,238565,0.074
1013671,241184,0.999
1013671,242222,1
1013671,244899,1
1013671,248088,1
1013671,250142,0.993
1013671,258252,2.716
1013671,258817,2.31
1013874,4609,1
1013874,226796,0.999
1013874,228621,1.061
1013874,232357,1.68
1013874,233577,1.625
1013874,234617,1
1013874,236352,1
1013874,239463,1.859
1013874,240822,0.608
1014163,2924,2.807
1014163,17016,0.197
1014163,203355,2.807
1014163,203913,1
1014163,212930,0.999
1014163,217211,0.383
1014163,221378,1.97
1014163,222885,2
1014163,222887,0.999
1014163,230653,1
1014163,232186,1
1014163,232357,2.322
1014163,232372,2.322
1014163,232476,1
1014163,232760,0.295
1014163,232829,2.826
1014163,233577,1
1014163,235635,0.996
1014163,235707,0.096
1014163,236623,3
1014163,237954,4.907
1014163,239463,2
1014163,239873,0.218
1014163,240506,3.906
1014163,243286,2.322
1014163,243569,3.543
1014163,246114,1
1014163,250123,1
1014163,252006,1
1014163,252204,1.408
1014163,253862,3.322
1014163,254106,0.403
1014163,254799,1
1014163,255512,1
1014163,255970,1.585
1014163,256878,1.342
1014163,257091,0.257
1014163,258626,1.585
1014163,258817,2.322
1014163,259846,0.11
1014163,260332,0.232
1014163,261293,0.093
1014163,261318,1
1014163,262947,1
1014163,263147,1
1014185,213996,6.492
1014185,232357,2.574
1014185,239463,1.889
1014411,2238,0.993
1014411,2619,0.664
1014411,3865,0.167
1014835,229943,0.033
1014835,238474,1.214
1014835,239176,1.585
1014835,243479,3.375
1014835,260694,0.019
1015183,348,0.322
1015183,501,1.585
1015183,697,2
1015183,883,1
1015183,3865,1
1015183,16441,2.96
1015183,204694,1
1015183,213491,0.445
1015183,213495,1
1015183,216925,1.374
1015183,238119,0.998
1015183,238474,0.102
1015183,255588,0.403
1015372,221,0.049
1015372,1154,0.64
1015372,2232,3.615
1015372,3064,0.046
1015372,5140,0.061
1015372,6151,2.585
1015372,191213,0.241
1015372,203355,0.997
1015372,207880,0.777
1015372,227584,1.443
1015372,227590,0.028
1015372,228808,3.997
1015372,229062,0.089
1015372,229101,0.388
1015372,229310,0.247
1015372,229857,0.098
1015372,229943,3.395
1015372,232010,0.994
1015372,232011,0.989
1015372,235169,0.041
1015372,237734,0.061
1015372,241434,0.09
1015372,245569,3.533
1015372,258817,0.865
1015372,259282,0.107
1015372,259338,0.122
1015372,261340,1
1015502,1546,0.406
1015502,2797,0.5
1015502,4595,0.534
1015502,4609,1.015
1015502,16283,2.322
1015502,16284,4.573
1015502,208384,0.391
1015502,209449,2
1015502,213237,0.645
1015502,213491,1
1015502,213494,0.303
1015502,213495,1.16
1015502,214724,0.146
1015502,218201,0.487
1015502,220842,0.604
1015502,221378,1.03
1015502,224771,1
1015502,230784,0.553
1015502,232357,0.906
1015502,233577,0.343
1015502,234391,0.49
1015502,238337,0.041
1015502,239463,0.904
1015502,242014,2.581
1015502,242203,1.163
1015502,244443,3.907
1015502,245093,1
1015502,247719,0.144
1015502,247773,0.039
1015502,248833,0.493
1015502,248877,2
1015502,249020,1
1015502,255064,0.156
1015502,255942,0.19
1015502,256310,1.476
1015502,256452,5.644
1015502,256878,1.511
1015502,257872,1.356
1015502,260033,0.235
1015502,260131,0.929
1015502,260152,0.417
1015502,260823,1.54
1015502,262360,2.466
1015502,262380,1
1015502,262908,0.046
1015584,4609,0.9
1015584,258817,0.243
1015754,2540,1
1015754,4609,1.982
1015754,194611,0.045
1015754,232368,1.585
1015754,235171,0.01
1015754,236623,0.175
1015754,238474,1.546
1015754,243479,1.585
1015754,245522,0.078
1015754,259130,1.486
1016152,240574,0.058
1016718,214460,2.318
1016718,215629,1
1016718,242825,0.785
1016718,254996,1
1016718,256552,0.261
1016718,256783,0.25
1016718,258537,1
1016718,258562,1
1016718,259426,2.581
1016718,259608,1
1016735,1546,1.577
1016735,216245,4.322
1016735,227441,1.996
1016735,233718,3.885
1016735,239176,3.165
1016735,244536,0.134
1016735,246488,0.07
1016735,246489,2.87
1016735,254011,3.167
1016735,255653,4.858
1016735,259156,0.09
1016735,261379,3.311
1016735,262606,2.309
1017233,816,1.74
1017233,2775,0.996
1017233,3786,0.766
1017233,4107,0.952
1017233,4575,1
1017233,15588,0.037
1017233,15887,0.499
1017233,17196,1.585
1017233,198002,0.19
1017233,205614,0.488
1017233,206742,0.409
1017233,217854,1
1017233,236172,1.401
1017233,236461,2.814
1017233,243720,0.602
1017233,247220,0.437
1017233,251399,0.264
1017233,252463,1.211
1017233,257632,0.118
1017233,258133,0.508
1017600,2889,1
1017600,2924,2.889
1017600,16272,0.791
1017600,190963,1.969
1017600,221378,0.836
1017600,222885,3.036
1017600,239463,0.019
1017600,247845,2
1017600,253862,1.585
1017600,254057,1.096
1017600,258817,1.585
1017764,667,1.634
1017764,4237,0.243
1017764,194611,0.684
1017764,238474,1.028
1017764,241397,0.028
1017764,248886,1.193
1017764,251090,0.039
1017764,258626,0.991
1017903,140,1
1017903,497,1.658
1017903,608,0.275
1017903,666,1.197
1017903,768,0.141
1017903,2603,0.786
1017903,2889,0.433
1017903,3008,0.099
1017903,3445,0.582
1017903,4025,0.239
1017903,4329,0.252
1017903,4609,1.915
1017903,4611,0.173
1017903,5775,0.734
1017903,6147,0.399
1017903,14996,0.435
1017903,15699,0.064
1017903,15807,0.229
1017903,193590,1.585
1017903,205095,0.038
1017903,212859,0.456
1017903,213237,0.087
1017903,217824,2.807
1017903,218202,0.132
1017903,218823,0.075
1017903,220563,0.087
1017903,221378,0.72
1017903,222885,4.951
1017903,227542,0.237
1017903,229709,1.585
1017903,230543,0.27
1017903,231210,2.807
1017903,233577,0.401
1017903,233674,0.682
1017903,235176,0.316
1017903,235177,3.483
1017903,235477,0.036
1017903,239463,2.253
1017903,241353,1.81
1017903,241355,3.476
1017903,242812,0.226
1017903,245289,1.091
1017903,245337,0.112
1017903,247781,0.056
1017903,247922,4.459
1017903,250972,1.003
1017903,250994,0.067
1017903,251452,2.571
1017903,252097,2.731
1017903,252204,0.43
1017903,253810,2.322
1017903,254008,3.074
1017903,254563,0.322
1017903,257813,2.44
1017903,258626,1
1017903,258817,1.672
1017903,259130,2.322
1017903,260342,0.332
1017903,261293,0.119
1017903,261473,0.979
1017903,262879,0.383
1018668,696,3.041
1018668,3615,0.273
1018668,203355,2.568
1018668,203913,3.33
1018668,216554,0.469
1018668,221666,0.041
1018668,232404,3.907
1018668,243943,3.585
1018668,258817,2
1018795,195,1
1018795,696,0.068
1018795,728,1
1018795,734,2
1018795,993,2.322
1018795,1743,1.504
1018795,2125,3.343
1018795,2226,2.585
1018795,3156,2.585
1018795,3353,1.585
1018795,3765,1.585
1018795,3902,3.764
1018795,4361,2.879
1018795,4595,0.995
1018795,4707,2
1018795,5564,1
1018795,14932,0.192
1018795,15225,1
1018795,16045,1.585
1018795,16135,0.625
1018795,208642,0.164
1018795,208734,0.154
1018795,211489,1
1018795,212384,1
1018795,222885,1.742
1018795,223026,1.585
1018795,225459,0.473
1018795,230161,1.559
1018795,231053,0.991
1018795,239659,0.214
1018795,241890,1
1018795,242835,0.176
1018795,243906,1
1018795,246872,0.314
1018795,250817,1.18
1018795,253771,0.114
1018795,255829,3.946
1018795,256783,2
1018795,258817,0.165
1018877,211422,0.704
1018877,212210,0.994
1018877,232372,1
1018877,233577,0.131
1018877,233778,2.334
1018877,233959,2.585
1018877,235171,0.369
1018877,235176,2.665
1018877,235177,1.446
1018877,246124,1.585
1018877,248673,1
1018877,255404,1
1018877,255405,2
1018934,2108,0.181
1018934,233234,1.585
1018934,239320,1.39
1018934,252097,0.32
1018934,261293,0.416
1018996,239463,2.987
1019106,193590,0.243
1019106,233577,0.371
1019106,235177,0.041
1019106,239463,0.988
1019106,244943,0.023
1019106,252204,0.066
1019106,253495,3.727
1019136,1827,3.711
1019136,232767,2.651
1019136,235176,2.305
1019198,236623,1.311
1019198,238474,0.849
1019198,239463,1.58
1019198,243479,0.999
1019321,16207,0.958
1019321,16428,2.322
1019321,17190,1.141
1019321,238474,1.366
1019321,244443,4.17
1019376,354,0.651
1019376,236623,1
1019376,238474,3.907
1019376,239176,3.585
1019376,242638,2.583
1019376,243479,2.322
1019376,260694,2.581
1019889,238474,3.907
1019889,239176,4.248
1020224,61,1.026
1020224,354,1.585
1020224,4007,3.17
1020224,6060,1.583
1020224,204590,0.018
1020224,230186,1
1020224,232011,1.64
1020224,235731,1.112
1020224,236535,0.999
1020224,238474,3.553
1020224,239176,3.459
1020224,240414,0.715
1020224,243479,1.433
1020224,258626,1
1020329,4609,0.544
1020329,232357,1.418
1020329,238474,0.13
1020329,240542,4.927
1020497,4609,0.076
1020497,193590,1
1020497,232368,3.027
1020497,236623,5.954
1020497,242651,1
1020497,260783,4.322
1020524,1971,0.412
1020524,2809,0.081
1020524,206550,1.253
1020524,242881,1.446
1020524,244943,0.168
1020524,261614,2.807
1020524,263793,0.997
1020636,667,2
1020636,1291,2.199
1020636,2669,1.567
1020636,15103,1
1020636,226453,1
1020636,227611,0.019
1020636,229032,3.816
1020636,229065,4.459
1020636,229493,3
1020636,229496,1.066
1020636,229857,1.976
1020636,230747,3
1020636,231263,0.075
1020636,238956,0.103
1020644,3666,0.818
1020644,4077,1.585
1020644,5410,0.165
1020644,17194,0.034
1020644,191632,1
1020644,213495,1
1020644,218565,2.807
1020644,226266,2.048
1020644,226693,1.707
1020644,232801,1
1020644,259744,1
1020651,5154,0.923
1020651,238474,1.406
1020651,239176,2.245
1020651,242638,1.508
1020651,243479,2.831
1020689,4104,1.577
1020689,4609,1.331
1020689,203355,0.515
1020689,222885,2.96
1020689,227252,0.952
1020689,238474,1.298
1020689,240414,1.51
1020689,246097,1
1020689,247540,2.889
1020689,253771,0.275
1020689,257381,0.682
1020689,258817,2.277
1020689,260332,2
1020816,570,0.091
1020816,5879,5.322
1020816,250351,4.087
1020816,251703,5.129
1020816,258897,0.215
1021291,155,3.124
1021291,4542,1
1021291,16996,1.034
1021291,213491,1.585
1021291,213492,1.585
1021291,213493,1.585
1021291,213494,1.971
1021291,213495,1.585
1021291,216925,1
1021291,231594,2.064
1021291,238337,1.077
1021291,258640,0.656
1021291,260153,0.377
1021291,260227,0.012
1021337,3746,1
1021337,4292,2.201
1021337,4609,0.062
1021337,14924,3.17
1021337,16238,3.7
1021337,16272,0.64
1021337,16656,0.071
1021337,16829,1.539
1021337,217855,0.921
1021337,229198,1
1021337,229201,1.585
1021337,236326,0.267
1021337,239463,1.159
1021337,244842,1
1021337,248514,3.807
1021337,259692,0.01
1021374,231594,1.639
1021374,252822,1.585
1021374,257026,0.037
1021374,258244,1.564
1021381,2738,0.056
1021381,3305,0.063
1021381,194764,4.657
1021381,195012,0.054
1021381,220467,2.591
1021381,223331,4.777
1021381,226234,4.148
1021381,227251,0.11
1021381,229786,1.08
1021381,233145,3.576
1021381,233303,4.771
1021381,234614,4.807
1021381,234692,0.522
1021381,239284,0.407
1021381,240080,0.95
1021381,240574,4.641
1021381,242809,3.161
1021381,247290,0.029
1021381,250544,3
1021381,255040,0.351
1021381,255106,0.165
1021381,255239,4.7
1021381,256310,4.315
1021381,256436,0.143
1021381,256923,3.57
1021381,257026,5.426
1021381,257236,3.451
1021381,257274,4.954
1021381,257685,2.155
1021381,258817,0.037
1021381,259426,4.578
1021381,260153,1
1021415,1948,1
1021415,193590,1.342
1021415,225229,3.17
1021415,238474,3.343
1021415,247656,0.763
1021476,2636,0.085
1021476,2647,0.04
1021476,3820,2.322
1021476,5410,0.027
1021476,15124,4.4
1021476,192762,0.371
1021476,203355,0.024
1021476,230136,0.223
1021476,234963,0.046
1021476,238474,0.899
1021476,239015,0.087
1021476,239659,1
1021476,239901,0.058
1021476,243034,1
1021476,246651,1.11
1021476,247773,0.265
1021476,247860,0.266
1021476,248674,0.294
1021476,253108,0.962
1021476,256783,2
1021476,258244,0.997
1021501,230,1.584
1021501,354,0.479
1021501,15601,3.585
1021501,207741,4.858
1021501,218925,6.15
1021501,234317,3.459
1021501,243296,3.322
1021501,251380,0.495
1021501,260064,0.167
1021509,237739,4.806
1021509,237743,1.505
1021557,5136,1
1021557,191804,1.389
1021557,211422,1
1021557,233577,2.322
1021557,246097,3.459
1021558,2811,1
1021558,15124,1.585
1021558,193590,0.025
1021558,203355,0.975
1021558,234710,1.585
1021558,235731,0.111
1021558,236535,1.228
1021558,239024,1
1021558,239029,0.582
1021558,243479,2.585
1021558,245022,1.079
1021558,247540,1.217
1021558,252706,1
1021558,252823,2.666
1021558,255289,0.683
1021558,258817,1.427
1021558,260152,1.999
1021558,260153,2.322
1021558,260694,0.039
1021918,61,0.04
1021918,3180,0.04
1021918,3704,0.124
1021918,4238,0.337
1021918,16428,1.122
1021918,230186,0.266
1021918,232357,2.029
1021918,233577,2.07
1021918,238474,4.402
1021918,239463,1.082
1021918,243479,2.203
1021918,249246,2.595
1021918,260694,0.821
1022125,1158,3.308
1022125,16669,1.988
1022125,220920,2.456
1022125,257010,0.293
1022160,354,0.096
1022160,2712,1.913
1022160,2811,1.625
1022160,4007,2.16
1022160,232010,2
1022160,238474,2.928
1022283,707,1.581
1022283,902,1.802
1022283,1191,0.046
1022283,1333,0.029
1022283,1399,0.018
1022283,1509,0.044
1022283,2152,0.137
1022283,4095,0.025
1022283,16272,0.016
1022283,201108,0.294
1022283,218202,4.087
1022283,218206,0.48
1022283,230543,0.07
1022283,231438,0.193
1022283,258244,0.226
1022318,61,1.756
1022318,91,0.024
1022318,833,1.673
1022318,2712,0.028
1022318,4854,3.141
1022318,16061,0.076
1022318,191207,0.038
1022318,202420,0.215
1022318,209907,1.014
1022318,210610,1.382
1022318,212560,2.921
1022318,213040,0.046
1022318,213163,1
1022318,213197,1.584
1022318,214460,0.412
1022318,214590,0.595
1022318,220544,0.561
1022318,222888,1.999
1022318,225499,0.356
1022318,225534,0.085
1022318,227328,0.16
1022318,227906,1
1022318,231991,0.813
1022318,233755,0.954
1022318,235731,2
1022318,236172,0.619
1022318,238203,0.098
1022318,238474,2.348
1022318,238758,4.572
1022318,238971,1.574
1022318,239176,3.56
1022318,240006,0.715
1022318,240390,0.953
1022318,243479,4.248
1022318,243595,0.032
1022318,243873,0.998
1022318,248978,0.999
1022318,251309,0.387
1022318,252217,0.505
1022318,254364,1.014
1022318,256720,0.333
1022318,256730,0.999
1022318,258121,0.163
1022318,260015,0.168
1022318,260694,0.164
1022384,15133,0.12
1022384,243284,4.755
1022384,245296,6.322
1022384,249292,0.062
1022384,250512,0.032
1022438,15360,1.986
1022438,232368,3.839
1022438,236623,4.06
1022438,238474,1
1022438,244120,0.016
1022438,254490,1
1022438,258537,1
1022438,259169,3.169
1022654,2024,0.997
1022654,2669,0.905
1022654,3703,0.999
1022654,6060,2
1022654,16441,0.997
1022654,17016,2.322
1022654,198980,0.998
1022654,212167,0.997
1022654,213493,0.998
1022654,213494,0.976
1022654,213826,1.582
1022654,216925,0.998
1022654,218201,0.997
1022654,221539,2.585
1022654,229015,4.087
1022654,229043,0.339
1022654,236623,0.069
1022654,239968,1.273
1022654,249555,0.998
1022654,251544,0.303
1022654,253108,4.643
1022654,253771,0.999
1022654,255604,0.999
1022654,258244,1
1022654,259801,0.164
1022711,1166,5.524
1022711,1741,4.698
1022711,203355,3.17
1022711,211742,0.1
1022711,221378,0.999
1022711,225797,0.999
1022711,231587,0.999
1022711,232357,1
1022711,236771,1
1022711,237734,3.907
1022711,242139,2
1022711,250609,0.999
1022711,253294,0.018
1022711,257091,3.17
1022774,838,0.633
1022774,3180,1
1022774,4609,3.322
1022774,211422,0.168
1022774,233577,2.807
1022774,237954,3.17
1022774,239463,2.322
1022774,250058,1
1022774,258626,3
1022774,259801,1
1022774,260174,1
1022830,202812,4.278
1022830,213321,0.999
1022830,219148,0.768
1022830,220414,0.604
1022830,220563,0.483
1022830,238807,2.01
1022830,244732,1
1022830,245589,1.002
1022830,252013,0.253
1022830,254709,3.771
1022830,262074,0.891
1022917,195519,1
1022917,232357,2.192
1022917,239496,3.499
1022917,253786,1.572
1022917,256923,3.309
1022917,257026,1.739
1022917,257091,1
1022917,257381,1
1023135,354,0.962
1023135,16423,1.504
1023135,193590,0.109
1023135,232357,1
1023135,238474,1
1023135,239176,0.839
1023135,243479,0.999
1023135,257803,0.639
1023135,260694,0.023
1023169,1195,2
1023169,1360,0.205
1023169,1574,4.17
1023169,2199,1.009
1023169,2512,1
1023169,3773,1
1023169,4237,2.322
1023169,4361,0.574
1023169,4542,1.585
1023169,15225,1
1023169,16272,1.992
1023169,193271,1.788
1023169,193590,1
1023169,211340,1.066
1023169,212387,0.216
1023169,220757,0.116
1023169,229234,0.123
1023169,232198,2
1023169,233577,3.54
1023169,233718,1
1023169,236645,0.135
1023169,237954,4.585
1023169,238474,3.907
